InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536673,DOT,DOTCOM POSTAGE,106,10/15/2011 13:34,18.23,13250.0,United Kingdom
536932,22890,NOVELTY BICYCLE BOTTLE OPENER,141,10/15/2011 13:35,1.41,13466.0,Belgium
536554,20974,PINK CHERRY LIGHTS,2,10/15/2011 13:35,4.11,13195.0,United Kingdom
C536543,23084,RABBIT NIGHT LIGHT,-153,10/15/2011 13:38,1.83,13328.0,United Kingdom
536608,22469,HEART OF WICKER SMALL,66,10/15/2011 13:38,1.44,12847.0,United Kingdom
536652,71053,WHITE METAL LANTERN,1,10/15/2011 13:41,3.21,13653.0,EIRE
536747,84029E,RED WOOLLY HOTTIE WHITE HEART,5,10/15/2011 14:22,2.72,13396.0,United Kingdom
536947,22811,SET 6 RED SPOTTY PAPER PLATES,2,10/15/2011 14:40,2.98,,Germany
536898,84029E,RED WOOLLY HOTTIE WHITE HEART,174,10/15/2011 14:42,3.29,,United Kingdom
536952,71053,WHITE METAL LANTERN,141,10/15/2011 14:55,2.78,12619.0,United Kingdom
536368,23355,HOT WATER BOTTLE KEEP CALM,3,10/15/2011 16:01,4.29,,United Kingdom
536884,22386,JUMBO BAG APPLE DESIGN,8,10/15/2011 16:42,1.87,12942.0,United Kingdom
536942,22386,JUMBO BAG APPLE DESIGN,1,10/15/2011 16:58,1.75,12532.0,United Kingdom
536751,20725,LUNCH BAG RED RETROSPOT,7,10/15/2011 17:04,4.97,13650.0,Spain
536695,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,10/15/2011 17:11,3.35,12682.0,United Kingdom
536456,84879,ASSORTED COLOUR BIRD ORNAMENT,1,10/15/2011 17:26,1.76,,United Kingdom
536712,22811,SET 6 RED SPOTTY PAPER PLATES,4,10/15/2011 17:36,2.72,12520.0,United Kingdom
536484,22423,REGENCY CAKESTAND 3 TIER,118,10/15/2011 17:37,13.57,13546.0,United Kingdom
536824,20725,LUNCH BAG RED RETROSPOT,57,10/15/2011 18:02,3.88,13454.0,United Kingdom
536454,22197,SMALL POPCORN HOLDER,4,10/15/2011 18:16,0.7,13211.0,United Kingdom
536592,22469,HEART OF WICKER SMALL,10,10/15/2011 18:43,1.62,,Netherlands
536596,22423,REGENCY CAKESTAND 3 TIER,9,10/15/2011 18:46,10.61,12817.0,United Kingdom
537095,22632,HAND WARMER RED POLKA DOT,114,10/15/2011 18:47,1.72,13638.0,United Kingdom
536813,85014,BLUE POLKADOT WRAP,3,10/16/2011 08:19,0.44,12903.0,United Kingdom
537067,22469,HEART OF WICKER SMALL,9,10/16/2011 08:25,1.39,13315.0,United Kingdom
536562,23084,RABBIT NIGHT LIGHT,166,10/16/2011 08:48,1.65,13797.0,United Kingdom
536673,21730,GLASS STAR FROSTED T-LIGHT HOLDER,159,10/16/2011 08:55,4.04,13025.0,United Kingdom
536477,20974,PINK CHERRY LIGHTS,5,10/16/2011 09:03,5.63,12362.0,France
C536889,20974,PINK CHERRY LIGHTS,-3,10/16/2011 09:21,4.38,13066.0,United Kingdom
536743,85014,BLUE POLKADOT WRAP,118,10/16/2011 09:40,0.41,13700.0,United Kingdom
536955,20974,PINK CHERRY LIGHTS,1,10/16/2011 10:22,4.52,13675.0,Italy
536804,20974,PINK CHERRY LIGHTS,60,10/16/2011 10:25,5.36,12678.0,United Kingdom
536548,22386,JUMBO BAG APPLE DESIGN,177,10/16/2011 11:04,2.1,13695.0,United Kingdom
536879,20725,LUNCH BAG RED RETROSPOT,168,10/16/2011 11:13,4.14,,United Kingdom
536600,22469,HEART OF WICKER SMALL,4,10/16/2011 11:20,1.64,12790.0,Netherlands
536510,DOT,DOTCOM POSTAGE,4,10/16/2011 11:48,18.43,12740.0,United Kingdom
536643,22816,SET 6 RED SPOTTY PAPER CUPS,5,10/16/2011 12:06,3.38,12530.0,Portugal
536750,22632,HAND WARMER RED POLKA DOT,6,10/16/2011 12:16,1.9,13702.0,United Kingdom
536413,20725,LUNCH BAG RED RETROSPOT,8,10/16/2011 12:21,3.93,,Netherlands
536983,22145,CHRISTMAS CRAFT PAPER TAPE,2,10/16/2011 12:38,0.34,13041.0,United Kingdom
537022,22457,NATURAL SLATE HEART CHALKBOARD,5,10/16/2011 13:22,4.86,13107.0,United Kingdom
536445,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,3,10/16/2011 13:36,4.02,12393.0,United Kingdom
536625,22457,NATURAL SLATE HEART CHALKBOARD,10,10/16/2011 13:54,4.15,12827.0,United Kingdom
536430,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,6,10/16/2011 14:02,5.51,13744.0,Netherlands
536736,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,8,10/16/2011 14:23,4.18,13013.0,United Kingdom
536767,22633,HAND WARMER UNION JACK,4,10/16/2011 14:53,1.58,13629.0,United Kingdom
536959,85014,BLUE POLKADOT WRAP,4,10/16/2011 15:31,0.42,12450.0,United Kingdom
536554,22145,CHRISTMAS CRAFT PAPER TAPE,1,10/16/2011 15:56,0.28,13280.0,Germany
536718,22386,JUMBO BAG APPLE DESIGN,1,10/16/2011 16:06,1.6,13742.0,United Kingdom
C536931,20713,BAG 250g SWIRLY MARBLES,-3,10/16/2011 16:12,0.48,13034.0,France
536726,22633,HAND WARMER UNION JACK,5,10/16/2011 16:15,1.79,13396.0,United Kingdom
536636,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,10/16/2011 16:38,3.14,12582.0,United Kingdom
536975,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,10/16/2011 16:40,9.51,13456.0,United Kingdom
536601,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,10/16/2011 16:46,3.53,13064.0,Netherlands
536811,22145,CHRISTMAS CRAFT PAPER TAPE,1,10/16/2011 16:51,0.24,12517.0,United Kingdom
536786,22811,SET 6 RED SPOTTY PAPER PLATES,190,10/16/2011 16:51,2.43,12989.0,United Kingdom
536486,POST,POSTAGE,42,10/16/2011 16:59,15.23,13317.0,Italy
536549,22890,NOVELTY BICYCLE BOTTLE OPENER,5,10/16/2011 17:04,1.37,13760.0,United Kingdom
537041,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/16/2011 17:06,2.11,13486.0,United Kingdom
536795,22811,SET 6 RED SPOTTY PAPER PLATES,2,10/16/2011 17:29,3.12,,United Kingdom
536568,22752,SET 7 BABUSHKA NESTING BOXES,113,10/16/2011 17:30,8.02,13289.0,United Kingdom
536878,84029E,RED WOOLLY HOTTIE WHITE HEART,6,10/16/2011 17:37,2.75,,Netherlands
536472,20713,BAG 250g SWIRLY MARBLES,127,10/16/2011 17:51,0.43,13691.0,United Kingdom
536640,20974,PINK CHERRY LIGHTS,132,10/16/2011 18:07,4.39,13268.0,United Kingdom
536993,22633,HAND WARMER UNION JACK,40,10/16/2011 18:11,2.03,12416.0,Italy
536562,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,5,10/16/2011 18:32,4.34,12525.0,United Kingdom
536724,20974,PINK CHERRY LIGHTS,5,10/16/2011 18:50,4.29,12980.0,United Kingdom
C536832,22469,HEART OF WICKER SMALL,-155,10/17/2011 08:17,1.36,,United Kingdom
536910,23084,RABBIT NIGHT LIGHT,8,10/17/2011 08:32,1.72,12894.0,France
536974,22960,JAM MAKING SET WITH JARS,9,10/17/2011 08:40,3.97,,United Kingdom
536443,22752,SET 7 BABUSHKA NESTING BOXES,10,10/17/2011 08:49,8.35,12367.0,United Kingdom
536845,22386,JUMBO BAG APPLE DESIGN,5,10/17/2011 08:53,1.96,13092.0,Spain
C537068,DOT,DOTCOM POSTAGE,-7,10/17/2011 09:12,17.5,13029.0,Germany
536698,DOT,DOTCOM POSTAGE,77,10/17/2011 09:15,20.02,13730.0,United Kingdom
536782,22386,JUMBO BAG APPLE DESIGN,3,10/17/2011 09:16,2.09,12533.0,France
536915,DOT,DOTCOM POSTAGE,4,10/17/2011 09:27,16.79,12436.0,United Kingdom
C536889,22469,HEART OF WICKER SMALL,-3,10/17/2011 09:31,1.82,13542.0,United Kingdom
536721,22720,SET OF 3 CAKE TINS PANTRY DESIGN,177,10/17/2011 09:37,9.44,13245.0,United Kingdom
536654,22816,SET 6 RED SPOTTY PAPER CUPS,200,10/17/2011 09:39,3.41,,Portugal
536429,20725,LUNCH BAG RED RETROSPOT,2,10/17/2011 09:45,3.67,12787.0,United Kingdom
537052,22811,SET 6 RED SPOTTY PAPER PLATES,6,10/17/2011 10:21,2.84,13421.0,United Kingdom
537032,23084,RABBIT NIGHT LIGHT,2,10/17/2011 11:30,2.01,12689.0,United Kingdom
536985,84879,ASSORTED COLOUR BIRD ORNAMENT,3,10/17/2011 11:35,1.88,13116.0,United Kingdom
536707,20974,PINK CHERRY LIGHTS,7,10/17/2011 13:07,4.21,13566.0,Spain
536915,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,2,10/17/2011 13:26,4.14,13535.0,EIRE
536513,22811,SET 6 RED SPOTTY PAPER PLATES,6,10/17/2011 13:30,2.76,12894.0,Portugal
537024,22816,SET 6 RED SPOTTY PAPER CUPS,9,10/17/2011 13:51,2.94,13837.0,United Kingdom
536686,22633,HAND WARMER UNION JACK,5,10/17/2011 13:53,2.01,12573.0,United Kingdom
536454,22960,JAM MAKING SET WITH JARS,1,10/17/2011 14:02,4.72,13265.0,United Kingdom
537089,22632,HAND WARMER RED POLKA DOT,6,10/17/2011 14:13,1.99,12464.0,United Kingdom
536611,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,10/17/2011 14:15,3.7,12979.0,United Kingdom
537062,84029E,RED WOOLLY HOTTIE WHITE HEART,2,10/17/2011 15:04,3.55,12742.0,United Kingdom
536447,22890,NOVELTY BICYCLE BOTTLE OPENER,5,10/17/2011 15:07,1.14,,United Kingdom
536815,71053,WHITE METAL LANTERN,6,10/17/2011 15:25,3.26,12769.0,United Kingdom
536472,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,10/17/2011 15:27,7.82,13665.0,United Kingdom
536620,22632,HAND WARMER RED POLKA DOT,7,10/17/2011 15:34,1.53,13000.0,Italy
536898,22632,HAND WARMER RED POLKA DOT,3,10/17/2011 15:35,2.19,12573.0,United Kingdom
536417,POST,POSTAGE,2,10/17/2011 15:37,18.72,12470.0,United Kingdom
536708,22423,REGENCY CAKESTAND 3 TIER,9,10/17/2011 15:39,15.24,13074.0,United Kingdom
536370,71053,WHITE METAL LANTERN,8,10/17/2011 15:48,2.97,12892.0,United Kingdom
536774,22423,REGENCY CAKESTAND 3 TIER,1,10/17/2011 16:01,11.16,13672.0,EIRE
536479,84406B,CREAM CUPID HEARTS COAT HANGER,7,10/17/2011 16:08,2.51,,United Kingdom
536768,22457,NATURAL SLATE HEART CHALKBOARD,9,10/17/2011 16:15,4.96,13113.0,United Kingdom
537022,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,4,10/17/2011 16:29,4.12,12673.0,United Kingdom
536786,22386,JUMBO BAG APPLE DESIGN,7,10/17/2011 16:29,2.08,13740.0,United Kingdom
536884,22469,HEART OF WICKER SMALL,81,10/17/2011 16:38,1.48,13108.0,United Kingdom
536487,POST,POSTAGE,5,10/17/2011 17:58,16.45,12799.0,United Kingdom
537087,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,10/17/2011 18:43,7.45,13154.0,United Kingdom
536738,21730,GLASS STAR FROSTED T-LIGHT HOLDER,184,10/18/2011 08:03,4.5,13746.0,United Kingdom
536840,20725,LUNCH BAG RED RETROSPOT,7,10/18/2011 08:24,4.09,12478.0,United Kingdom
537093,22423,REGENCY CAKESTAND 3 TIER,9,10/18/2011 08:25,11.93,13518.0,United Kingdom
537013,22423,REGENCY CAKESTAND 3 TIER,2,10/18/2011 08:46,14.45,,Netherlands
537079,22811,SET 6 RED SPOTTY PAPER PLATES,6,10/18/2011 09:08,2.88,12694.0,United Kingdom
536798,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,8,10/18/2011 09:26,5.34,12666.0,United Kingdom
536466,71053,WHITE METAL LANTERN,10,10/18/2011 09:30,3.1,13200.0,Portugal
536384,22423,REGENCY CAKESTAND 3 TIER,10,10/18/2011 09:31,10.53,13083.0,United Kingdom
536371,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,10/18/2011 09:57,4.46,12426.0,United Kingdom
536409,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,10/18/2011 10:01,2.88,12454.0,France
536798,22197,SMALL POPCORN HOLDER,10,10/18/2011 10:05,0.74,13185.0,United Kingdom
536771,22816,SET 6 RED SPOTTY PAPER CUPS,174,10/18/2011 10:10,2.78,13544.0,United Kingdom
C536682,84879,ASSORTED COLOUR BIRD ORNAMENT,-5,10/18/2011 10:11,1.57,13530.0,United Kingdom
536767,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,10/18/2011 10:30,3.97,12813.0,United Kingdom
536926,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,10/18/2011 10:34,4.58,12964.0,United Kingdom
536530,22469,HEART OF WICKER SMALL,5,10/18/2011 10:35,1.69,12520.0,Channel Islands
536910,22197,SMALL POPCORN HOLDER,9,10/18/2011 10:48,0.91,,United Kingdom
536906,84029E,RED WOOLLY HOTTIE WHITE HEART,171,10/18/2011 11:06,3.0,13794.0,United Kingdom
537089,20974,PINK CHERRY LIGHTS,8,10/18/2011 11:08,5.39,13576.0,United Kingdom
536974,71053,WHITE METAL LANTERN,8,10/18/2011 11:45,3.41,13159.0,United Kingdom
536962,23084,RABBIT NIGHT LIGHT,4,10/18/2011 12:05,1.75,13638.0,United Kingdom
536877,22811,SET 6 RED SPOTTY PAPER PLATES,1,10/18/2011 12:35,3.52,12854.0,United Kingdom
536923,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,10/18/2011 13:44,3.87,12357.0,United Kingdom
536870,22960,JAM MAKING SET WITH JARS,8,10/18/2011 14:01,4.2,13817.0,United Kingdom
536720,85014,BLUE POLKADOT WRAP,10,10/18/2011 14:12,0.39,13192.0,United Kingdom
537006,22457,NATURAL SLATE HEART CHALKBOARD,3,10/18/2011 14:13,5.16,13728.0,United Kingdom
536977,85014,BLUE POLKADOT WRAP,4,10/18/2011 14:51,0.42,12539.0,United Kingdom
537015,22720,SET OF 3 CAKE TINS PANTRY DESIGN,70,10/18/2011 15:55,10.56,12439.0,Italy
536998,DOT,DOTCOM POSTAGE,8,10/18/2011 15:56,18.2,13019.0,United Kingdom
536428,22469,HEART OF WICKER SMALL,5,10/18/2011 16:07,1.42,12437.0,United Kingdom
536549,22469,HEART OF WICKER SMALL,10,10/18/2011 16:49,1.57,13687.0,United Kingdom
536873,22423,REGENCY CAKESTAND 3 TIER,176,10/18/2011 17:05,15.04,12702.0,United Kingdom
536801,POST,POSTAGE,9,10/18/2011 17:56,21.43,,United Kingdom
536798,85014,BLUE POLKADOT WRAP,9,10/18/2011 18:03,0.4,13150.0,United Kingdom
536680,22960,JAM MAKING SET WITH JARS,1,10/18/2011 18:19,3.96,13628.0,United Kingdom
537001,22469,HEART OF WICKER SMALL,4,10/18/2011 18:57,1.62,13502.0,United Kingdom
536927,20974,PINK CHERRY LIGHTS,5,10/19/2011 08:11,4.7,12519.0,United Kingdom
537061,22633,HAND WARMER UNION JACK,4,10/19/2011 08:19,1.6,12487.0,United Kingdom
536647,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/19/2011 08:57,2.74,13622.0,United Kingdom
536556,22633,HAND WARMER UNION JACK,5,10/19/2011 08:58,1.52,13026.0,Germany
536778,22469,HEART OF WICKER SMALL,5,10/19/2011 09:05,1.64,12428.0,United Kingdom
536818,DOT,DOTCOM POSTAGE,7,10/19/2011 09:26,20.65,12601.0,United Kingdom
C536475,22890,NOVELTY BICYCLE BOTTLE OPENER,-9,10/19/2011 09:41,1.42,13056.0,United Kingdom
536445,20974,PINK CHERRY LIGHTS,6,10/19/2011 09:42,5.15,13642.0,United Kingdom
537036,22752,SET 7 BABUSHKA NESTING BOXES,10,10/19/2011 09:53,7.27,13462.0,United Kingdom
537014,22197,SMALL POPCORN HOLDER,4,10/19/2011 09:58,0.97,12899.0,United Kingdom
536801,22145,CHRISTMAS CRAFT PAPER TAPE,8,10/19/2011 09:59,0.34,,United Kingdom
536632,22423,REGENCY CAKESTAND 3 TIER,8,10/19/2011 10:02,11.69,12659.0,United Kingdom
537009,23355,HOT WATER BOTTLE KEEP CALM,3,10/19/2011 10:05,4.43,13040.0,United Kingdom
537069,22423,REGENCY CAKESTAND 3 TIER,197,10/19/2011 10:12,11.69,13013.0,United Kingdom
536495,23084,RABBIT NIGHT LIGHT,8,10/19/2011 10:21,2.09,12477.0,United Kingdom
536749,22890,NOVELTY BICYCLE BOTTLE OPENER,9,10/19/2011 10:47,1.47,13152.0,United Kingdom
536866,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/19/2011 11:56,2.6,12639.0,EIRE
536849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,10/19/2011 12:00,2.83,13524.0,United Kingdom
536756,22811,SET 6 RED SPOTTY PAPER PLATES,9,10/19/2011 13:25,2.69,12596.0,United Kingdom
536404,85014,BLUE POLKADOT WRAP,2,10/19/2011 13:31,0.37,13641.0,United Kingdom
536875,DOT,DOTCOM POSTAGE,2,10/19/2011 13:43,16.32,12655.0,United Kingdom
536847,22375,AIRLINE BAG VINTAGE WORLD CHAMPION,10,10/19/2011 14:13,4.66,12591.0,United Kingdom
536511,22469,HEART OF WICKER SMALL,9,10/19/2011 14:16,1.53,12636.0,United Kingdom
536563,22469,HEART OF WICKER SMALL,4,10/19/2011 14:20,1.72,13625.0,United Kingdom
536632,22960,JAM MAKING SET WITH JARS,6,10/19/2011 14:27,3.59,13672.0,United Kingdom
537037,22457,NATURAL SLATE HEART CHALKBOARD,6,10/19/2011 14:37,5.76,13442.0,France
536934,22197,SMALL POPCORN HOLDER,176,10/19/2011 14:45,0.85,12435.0,United Kingdom
536507,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,10/19/2011 14:56,8.65,,United Kingdom
536492,20713,BAG 250g SWIRLY MARBLES,190,10/19/2011 14:59,0.35,12882.0,France
536591,84029E,RED WOOLLY HOTTIE WHITE HEART,7,10/19/2011 15:47,3.92,13277.0,France
536853,22890,NOVELTY BICYCLE BOTTLE OPENER,9,10/19/2011 16:28,1.01,13184.0,United Kingdom
536911,20713,BAG 250g SWIRLY MARBLES,7,10/19/2011 16:41,0.44,12787.0,United Kingdom
536730,22816,SET 6 RED SPOTTY PAPER CUPS,148,10/19/2011 17:26,3.38,,United Kingdom
536825,84879,ASSORTED COLOUR BIRD ORNAMENT,4,10/19/2011 17:34,1.42,13454.0,United Kingdom
536805,84406B,CREAM CUPID HEARTS COAT HANGER,10,10/19/2011 17:41,2.21,13463.0,United Kingdom
536696,22386,JUMBO BAG APPLE DESIGN,1,10/19/2011 18:10,1.67,13604.0,United Kingdom
536515,22632,HAND WARMER RED POLKA DOT,117,10/19/2011 18:11,1.64,13030.0,France
536557,22145,CHRISTMAS CRAFT PAPER TAPE,4,10/19/2011 18:13,0.29,12817.0,United Kingdom
537036,22423,REGENCY CAKESTAND 3 TIER,4,10/19/2011 18:35,14.1,13378.0,United Kingdom
536480,22386,JUMBO BAG APPLE DESIGN,1,10/19/2011 18:40,1.6,13463.0,United Kingdom
536628,22632,HAND WARMER RED POLKA DOT,39,10/19/2011 18:40,1.48,13390.0,United Kingdom
536892,22816,SET 6 RED SPOTTY PAPER CUPS,5,10/20/2011 08:40,3.15,13061.0,United Kingdom
536904,22145,CHRISTMAS CRAFT PAPER TAPE,10,10/20/2011 09:05,0.28,13760.0,Spain
536881,22386,JUMBO BAG APPLE DESIGN,80,10/20/2011 09:47,2.28,12399.0,United Kingdom
536637,22457,NATURAL SLATE HEART CHALKBOARD,4,10/20/2011 09:48,5.3,13362.0,Belgium
537015,22197,SMALL POPCORN HOLDER,5,10/20/2011 10:10,0.87,12386.0,United Kingdom
C536690,22469,HEART OF WICKER SMALL,-3,10/20/2011 10:43,1.87,13828.0,United Kingdom
536375,22752,SET 7 BABUSHKA NESTING BOXES,8,10/20/2011 10:51,8.66,13812.0,United Kingdom
536648,22633,HAND WARMER UNION JACK,9,10/20/2011 11:06,2.08,13137.0,France
537106,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,10/20/2011 11:15,3.33,13809.0,United Kingdom
537052,84029E,RED WOOLLY HOTTIE WHITE HEART,7,10/20/2011 11:26,3.04,12350.0,United Kingdom
536439,22386,JUMBO BAG APPLE DESIGN,8,10/20/2011 11:57,1.95,13275.0,United Kingdom
537019,22752,SET 7 BABUSHKA NESTING BOXES,9,10/20/2011 12:06,7.35,13819.0,United Kingdom
536918,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,10/20/2011 12:25,4.01,12754.0,United Kingdom
536853,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,10/20/2011 13:01,3.58,13171.0,Australia
536467,22423,REGENCY CAKESTAND 3 TIER,8,10/20/2011 13:01,14.36,13143.0,United Kingdom
536936,22890,NOVELTY BICYCLE BOTTLE OPENER,62,10/20/2011 13:29,1.46,12725.0,EIRE
536619,22197,SMALL POPCORN HOLDER,9,10/20/2011 14:37,0.94,,United Kingdom
537111,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,10/20/2011 14:37,8.33,13258.0,Netherlands
536907,22386,JUMBO BAG APPLE DESIGN,3,10/20/2011 15:17,2.2,13833.0,United Kingdom
536445,71053,WHITE METAL LANTERN,2,10/20/2011 15:35,3.61,,United Kingdom
536547,20974,PINK CHERRY LIGHTS,3,10/20/2011 16:25,5.79,13124.0,United Kingdom
536760,22386,JUMBO BAG APPLE DESIGN,74,10/20/2011 16:28,2.2,12774.0,United Kingdom
536916,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,92,10/20/2011 16:34,2.98,13078.0,United Kingdom
536610,22890,NOVELTY BICYCLE BOTTLE OPENER,2,10/20/2011 16:34,1.24,12713.0,United Kingdom
536960,84029E,RED WOOLLY HOTTIE WHITE HEART,6,10/20/2011 17:06,3.82,13256.0,Australia
536962,22752,SET 7 BABUSHKA NESTING BOXES,72,10/20/2011 17:20,7.64,13402.0,United Kingdom
537007,22457,NATURAL SLATE HEART CHALKBOARD,7,10/20/2011 17:22,5.11,13664.0,United Kingdom
537082,84879,ASSORTED COLOUR BIRD ORNAMENT,8,10/20/2011 17:28,1.71,13410.0,EIRE
536633,22469,HEART OF WICKER SMALL,1,10/20/2011 17:41,1.5,13270.0,United Kingdom
C536431,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-2,10/20/2011 17:50,3.67,13630.0,United Kingdom
536723,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,10/20/2011 17:51,4.7,13184.0,United Kingdom
537040,84879,ASSORTED COLOUR BIRD ORNAMENT,8,10/20/2011 17:55,1.98,13012.0,United Kingdom
536404,84879,ASSORTED COLOUR BIRD ORNAMENT,1,10/20/2011 18:05,1.58,13042.0,Netherlands
536557,22386,JUMBO BAG APPLE DESIGN,9,10/20/2011 18:08,2.18,,United Kingdom
536640,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,10/20/2011 18:13,2.83,12545.0,United Kingdom
536574,DOT,DOTCOM POSTAGE,5,10/20/2011 18:20,14.6,13038.0,United Kingdom
536688,22469,HEART OF WICKER SMALL,5,10/20/2011 18:23,1.91,12777.0,United Kingdom
536577,22633,HAND WARMER UNION JACK,2,10/20/2011 18:34,2.14,13399.0,United Kingdom
536493,84879,ASSORTED COLOUR BIRD ORNAMENT,4,10/20/2011 18:36,1.51,,United Kingdom
536667,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,10/20/2011 18:37,9.32,13739.0,United Kingdom
536629,POST,POSTAGE,8,10/20/2011 18:40,20.62,13197.0,United Kingdom
536963,20725,LUNCH BAG RED RETROSPOT,8,10/20/2011 18:54,3.97,12688.0,United Kingdom
536388,22469,HEART OF WICKER SMALL,100,10/21/2011 08:00,1.54,12774.0,United Kingdom
536674,71053,WHITE METAL LANTERN,5,10/21/2011 08:08,2.92,12498.0,United Kingdom
537039,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,67,10/21/2011 08:08,3.69,12451.0,United Kingdom
536979,22816,SET 6 RED SPOTTY PAPER CUPS,5,10/21/2011 08:23,3.36,13342.0,United Kingdom
536677,23084,RABBIT NIGHT LIGHT,7,10/21/2011 09:18,1.95,,United Kingdom
536965,20725,LUNCH BAG RED RETROSPOT,2,10/21/2011 09:28,4.08,12528.0,France
536732,71053,WHITE METAL LANTERN,2,10/21/2011 09:30,2.97,12530.0,Belgium
536603,20713,BAG 250g SWIRLY MARBLES,2,10/21/2011 10:08,0.38,12794.0,United Kingdom
536973,22457,NATURAL SLATE HEART CHALKBOARD,6,10/21/2011 10:29,5.6,13115.0,United Kingdom
536870,22890,NOVELTY BICYCLE BOTTLE OPENER,8,10/21/2011 10:30,1.3,12548.0,Portugal
536786,85014,BLUE POLKADOT WRAP,7,10/21/2011 10:44,0.39,12652.0,United Kingdom
536825,22145,CHRISTMAS CRAFT PAPER TAPE,10,10/21/2011 10:57,0.3,12916.0,United Kingdom
536668,22890,NOVELTY BICYCLE BOTTLE OPENER,3,10/21/2011 11:03,1.04,13060.0,United Kingdom
536612,20725,LUNCH BAG RED RETROSPOT,10,10/21/2011 11:20,3.5,12838.0,Germany
536661,22423,REGENCY CAKESTAND 3 TIER,10,10/21/2011 11:38,12.8,13019.0,United Kingdom
536967,84879,ASSORTED COLOUR BIRD ORNAMENT,159,10/21/2011 11:48,1.96,13471.0,United Kingdom
536863,23355,HOT WATER BOTTLE KEEP CALM,9,10/21/2011 12:06,5.76,13202.0,United Kingdom
536804,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,10/21/2011 12:11,4.4,13382.0,United Kingdom
536506,20974,PINK CHERRY LIGHTS,4,10/21/2011 12:24,4.25,12397.0,United Kingdom
536749,22145,CHRISTMAS CRAFT PAPER TAPE,7,10/21/2011 12:36,0.28,12675.0,Netherlands
537071,22632,HAND WARMER RED POLKA DOT,3,10/21/2011 12:36,2.15,,United Kingdom
537037,84029E,RED WOOLLY HOTTIE WHITE HEART,64,10/21/2011 13:06,3.15,12965.0,United Kingdom
536456,85014,BLUE POLKADOT WRAP,4,10/21/2011 13:18,0.4,12516.0,United Kingdom
536731,23084,RABBIT NIGHT LIGHT,9,10/21/2011 14:44,1.76,13073.0,United Kingdom
536547,22960,JAM MAKING SET WITH JARS,2,10/21/2011 15:22,4.26,,Japan
537065,22816,SET 6 RED SPOTTY PAPER CUPS,1,10/21/2011 15:23,3.48,13332.0,Spain
536631,22423,REGENCY CAKESTAND 3 TIER,6,10/21/2011 15:32,12.7,13476.0,United Kingdom
C536431,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-52,10/21/2011 15:40,3.05,,United Kingdom
536897,22816,SET 6 RED SPOTTY PAPER CUPS,6,10/21/2011 15:41,2.41,13383.0,United Kingdom
536432,84406B,CREAM CUPID HEARTS COAT HANGER,6,10/21/2011 15:51,2.43,12957.0,United Kingdom
537093,84879,ASSORTED COLOUR BIRD ORNAMENT,6,10/21/2011 16:13,1.46,,United Kingdom
536688,23084,RABBIT NIGHT LIGHT,5,10/21/2011 16:22,2.03,12665.0,Germany
536722,POST,POSTAGE,6,10/21/2011 17:25,19.77,13390.0,Netherlands
536823,22890,NOVELTY BICYCLE BOTTLE OPENER,200,10/21/2011 17:28,1.38,12723.0,United Kingdom
536577,84029E,RED WOOLLY HOTTIE WHITE HEART,8,10/21/2011 17:37,3.18,,United Kingdom
